Sample1, Cycle 1
5/15/2022 9:44:14 AM
Wavelength (nm),Absorbance
574.00,-0.002730
573.00,-0.001734
572.00,-0.003042
571.00,-0.003154
570.00,-0.002134
569.00,-0.002729
568.00,-0.002902
567.00,-0.003231
566.00,-0.003435
565.00,-0.003088
564.00,-0.003169
563.00,-0.002331
562.00,-0.002213
561.00,-0.002222
560.00,-0.002680
559.00,-0.002435
558.00,-0.002148
557.00,-0.001881
556.00,-0.002496
555.00,-0.001867
554.00,-0.001142
553.00,-0.002411
552.00,-0.002588
551.00,-0.002281
550.00,-0.002105
549.00,-0.001850
548.00,-0.002607
547.00,-0.002261
546.00,-0.001948
545.00,-0.001910
544.00,-0.002002
543.00,-0.002298
542.00,-0.002004
541.00,-0.002167
540.00,-0.002190
539.00,-0.001630
538.00,-0.002002
537.00,-0.001894
536.00,-0.002070
535.00,-0.001915
534.00,-0.002048
533.00,-0.001640
532.00,-0.001814
531.00,-0.002023
530.00,-0.001470
529.00,-0.001781
528.00,-0.001761
527.00,-0.001752
526.00,-0.001416
525.00,-0.001524
524.00,-0.001469
523.00,-0.001315
522.00,-0.001696
521.00,-0.001344
520.00,-0.001333
519.00,-0.001340
518.00,-0.001379
517.00,-0.001313
516.00,-0.000886
515.00,-0.001317
514.00,-0.001235
513.00,-0.001166
512.00,-0.000710
511.00,-0.000308
510.00,-0.000370
509.00,-0.000800
508.00,-0.000986
507.00,-0.001170
506.00,-0.000904
505.00,-0.000371
504.00,-0.000774
503.00,0.000005
502.00,-0.000899
501.00,-0.000911
500.00,-0.000749
499.00,-0.000262
498.00,-0.000355
497.00,-0.000537
496.00,-0.000039
495.00,0.000184
494.00,-0.000222
493.00,-0.000011
492.00,0.000028
491.00,0.000259
490.00,0.000631
489.00,-0.000256
488.00,0.000302
487.00,0.000226
486.00,0.000237
485.00,0.000296
484.00,0.000540
483.00,0.000334
482.00,0.000554
481.00,0.000803
480.00,0.000823
479.00,0.000559
478.00,0.000589
477.00,0.000894
476.00,0.000779
475.00,0.001115
474.00,0.001112
473.00,0.001376
472.00,0.001012
471.00,0.000753
470.00,0.001239
469.00,0.001014
468.00,0.001132
467.00,0.000982
466.00,0.001323
465.00,0.001115
464.00,0.001665
463.00,0.001030
462.00,0.001530
461.00,0.001684
460.00,0.001646
459.00,0.001760
458.00,0.001816
457.00,0.001396
456.00,0.001635
455.00,0.002102
454.00,0.001901
453.00,0.002397
452.00,0.001833
451.00,0.002081
450.00,0.001768
449.00,0.002080
448.00,0.002348
447.00,0.002131
446.00,0.002113
445.00,0.002374
444.00,0.002469
443.00,0.002215
442.00,0.002473
441.00,0.002395
440.00,0.002494
439.00,0.002779
438.00,0.002400
437.00,0.002380
436.00,0.002925
435.00,0.002931
434.00,0.002715
433.00,0.002884
432.00,0.002847
431.00,0.003180
430.00,0.002990
429.00,0.003444
428.00,0.003070
427.00,0.003355
426.00,0.003417
425.00,0.003315
424.00,0.003399
423.00,0.003203
422.00,0.003423
421.00,0.003460
420.00,0.003641
419.00,0.003691
418.00,0.003788
417.00,0.003627
416.00,0.003714
415.00,0.004000
414.00,0.003915
413.00,0.004084
412.00,0.004488
411.00,0.003764
410.00,0.003780
409.00,0.004727
408.00,0.003981
407.00,0.004762
406.00,0.004452
405.00,0.005173
404.00,0.004905
403.00,0.004756
402.00,0.004985
401.00,0.005478
400.00,0.004796
399.00,0.005928
398.00,0.004330
397.00,0.004455
396.00,0.004841
395.00,0.004926
394.00,0.004707
393.00,0.005748
392.00,0.005759
391.00,0.005007
390.00,0.005522
389.00,0.005212
388.00,0.005909
387.00,0.005006
386.00,0.006139
385.00,0.005397
384.00,0.005834
383.00,0.005719
382.00,0.005540
381.00,0.006254
380.00,0.006704
379.00,0.005783
378.00,0.006021
377.00,0.006533
376.00,0.007045
375.00,0.006358
374.00,0.007157
373.00,0.007594
372.00,0.007388
371.00,0.007782
370.00,0.007730
369.00,0.008035
368.00,0.009229
367.00,0.007801
366.00,0.009699
365.00,0.008709
364.00,0.009483
363.00,0.009901
362.00,0.009514
361.00,0.009521
360.00,0.011143
359.00,0.010367
358.00,0.010045
357.00,0.011146
356.00,0.011099
355.00,0.011252
354.00,0.010886
353.00,0.012339
352.00,0.012910
351.00,0.012543
350.00,0.012845
349.00,0.013963
348.00,0.013543
347.00,0.013886
346.00,0.015054
345.00,0.015329
344.00,0.014280
343.00,0.015339
342.00,0.016191
341.00,0.015535
340.00,0.016733
339.00,0.017252
338.00,0.017719
337.00,0.019124
336.00,0.020502
335.00,0.019318
334.00,0.020735
333.00,0.021905
332.00,0.022121
331.00,0.023599
330.00,0.024651
329.00,0.024655
328.00,0.026748
327.00,0.027873
326.00,0.029894
325.00,0.030140
324.00,0.031963
323.00,0.032518
322.00,0.034687
321.00,0.036073
320.00,0.038302
319.00,0.040503
318.00,0.042256
317.00,0.043815
316.00,0.046181
315.00,0.049374
314.00,0.051637
313.00,0.055018
312.00,0.058561
311.00,0.062051
310.00,0.066356
309.00,0.069823
308.00,0.075172
307.00,0.078533
306.00,0.084531
305.00,0.090492
304.00,0.095838
303.00,0.101237
302.00,0.107609
301.00,0.112079
300.00,0.117986
299.00,0.123479
298.00,0.128541
297.00,0.135388
296.00,0.141805
295.00,0.147393
294.00,0.154202
293.00,0.160738
292.00,0.166329
291.00,0.173484
290.00,0.180390
289.00,0.187658
288.00,0.195209
287.00,0.202451
286.00,0.210623
285.00,0.217751
284.00,0.226394
283.00,0.236055
282.00,0.244992
281.00,0.254063
280.00,0.262723
279.00,0.275325
278.00,0.287172
277.00,0.296941
276.00,0.311171
275.00,0.323439
274.00,0.335872
273.00,0.351627
272.00,0.363886
271.00,0.377875
270.00,0.395143
269.00,0.411502
268.00,0.429845
267.00,0.449456
266.00,0.466276
265.00,0.488184
264.00,0.509811
263.00,0.530124
262.00,0.553451
261.00,0.578061
260.00,0.602750
259.00,0.628258
258.00,0.653677
257.00,0.684128
256.00,0.714246
255.00,0.744933
254.00,0.776063
253.00,0.812990
252.00,0.846347
251.00,0.878088
250.00,0.915886
249.00,0.951326
248.00,0.988773
247.00,1.028370
246.00,1.058095
245.00,1.093899
244.00,1.133720
243.00,1.168428
242.00,1.204857
241.00,1.239903
240.00,1.273234
239.00,1.305190
238.00,1.341342
237.00,1.372201
236.00,1.410377
235.00,1.444915
234.00,1.476780
233.00,1.510651
232.00,1.544656
231.00,1.581332
230.00,1.622746
229.00,1.665189
228.00,1.700324
227.00,1.744190
226.00,1.786020
225.00,1.830477
224.00,1.880011
223.00,1.941166
222.00,1.982817
221.00,2.055874
220.00,2.120618
219.00,2.168499
218.00,2.259718
217.00,2.340279
216.00,2.398720
215.00,2.503724
214.00,2.618775
213.00,2.734521
212.00,2.866433
211.00,2.986122
210.00,3.068020
209.00,3.267281
208.00,3.161602
207.00,3.217069
206.00,3.312782
205.00,3.280361
204.00,3.152062
203.00,3.337745
202.00,4.092820
201.00,3.235382
200.00,2.948262
199.00,3.033840
198.00,2.990600
197.00,3.127733
196.00,2.926460
195.00,3.016600
194.00,3.088749
193.00,3.276430
192.00,2.896287
191.00,3.122065
190.00,2.625627


Sample1, Cycle 18
5/15/2022 6:14:59 PM
Wavelength (nm),Absorbance
700.00,-0.002394
699.00,-0.002235
698.00,-0.002584
697.00,-0.001235
696.00,-0.001920
695.00,-0.000896
694.00,-0.002848
693.00,-0.002552
692.00,-0.001839
691.00,-0.001905
690.00,-0.003035
689.00,-0.002829
688.00,-0.002284
687.00,-0.001964
686.00,-0.001364
685.00,-0.002179
684.00,-0.001767
683.00,-0.003030
682.00,-0.002762
681.00,-0.002893
680.00,-0.002356
679.00,-0.002137
678.00,-0.001435
677.00,-0.002815
676.00,-0.002664
675.00,-0.001837
674.00,-0.002512
673.00,-0.002337
672.00,-0.002347
671.00,-0.002108
670.00,-0.002715
669.00,-0.002356
668.00,-0.002916
667.00,-0.002357
666.00,-0.002437
665.00,-0.002146
664.00,-0.001825
663.00,-0.002233
662.00,-0.002042
661.00,-0.001746
660.00,-0.002586
659.00,-0.002481
658.00,-0.002456
657.00,-0.002338
656.00,-0.003384
655.00,-0.001677
654.00,-0.001330
653.00,-0.001509
652.00,-0.002839
651.00,-0.002218
650.00,-0.002268
649.00,-0.002083
648.00,-0.002201
647.00,-0.002522
646.00,-0.002941
645.00,-0.000786
644.00,-0.002282
643.00,-0.001286
642.00,-0.002728
641.00,-0.001640
640.00,-0.002842
639.00,-0.000676
638.00,-0.001893
637.00,-0.003504
636.00,-0.002885
635.00,-0.002285
634.00,-0.002728
633.00,-0.001701
632.00,-0.001471
631.00,-0.001574
630.00,-0.002460
629.00,-0.002270
628.00,-0.002933
627.00,-0.001894
626.00,-0.002338
625.00,-0.002328
624.00,-0.002733
623.00,-0.002489
622.00,-0.002999
621.00,-0.002442
620.00,-0.002703
619.00,-0.003457
618.00,-0.003023
617.00,-0.001854
616.00,-0.002184
615.00,-0.002764
614.00,-0.002511
613.00,-0.002846
612.00,-0.003112
611.00,-0.002316
610.00,-0.002194
609.00,-0.002462
608.00,-0.002428
607.00,-0.002288
606.00,-0.001937
605.00,-0.002111
604.00,-0.002834
603.00,-0.002652
602.00,-0.003018
601.00,-0.002769
600.00,-0.002577
599.00,-0.001331
598.00,-0.002647
597.00,-0.002912
596.00,-0.003145
595.00,-0.003171
594.00,-0.002277
593.00,-0.002750
592.00,-0.001895
591.00,-0.002170
590.00,-0.002678
589.00,-0.002498
588.00,-0.002141
587.00,-0.003285
586.00,-0.002607
585.00,-0.002654
584.00,-0.002034
583.00,-0.003185
582.00,-0.002744
581.00,-0.001756
580.00,-0.002532
579.00,-0.002414
578.00,-0.003232
577.00,-0.003001
576.00,-0.002993
575.00,-0.002658
574.00,-0.002292
573.00,-0.002396
572.00,-0.002248
571.00,-0.002893
570.00,-0.002348
569.00,-0.002887
568.00,-0.002323
567.00,-0.002919
566.00,-0.003665
565.00,-0.002987
564.00,-0.003242
563.00,-0.002382
562.00,-0.002211
561.00,-0.001550
560.00,-0.002806
559.00,-0.002885
558.00,-0.001891
557.00,-0.001738
556.00,-0.002036
555.00,-0.001965
554.00,-0.001825
553.00,-0.002108
552.00,-0.003039
551.00,-0.002922
550.00,-0.001918
549.00,-0.001851
548.00,-0.002180
547.00,-0.001906
546.00,-0.002360
545.00,-0.002009
544.00,-0.001954
543.00,-0.001910
542.00,-0.002296
541.00,-0.001947
540.00,-0.001955
539.00,-0.001791
538.00,-0.001743
537.00,-0.001833
536.00,-0.002101
535.00,-0.001431
534.00,-0.002254
533.00,-0.001891
532.00,-0.001635
531.00,-0.002064
530.00,-0.001386
529.00,-0.001699
528.00,-0.001734
527.00,-0.001785
526.00,-0.001679
525.00,-0.001667
524.00,-0.001867
523.00,-0.001251
522.00,-0.001553
521.00,-0.001015
520.00,-0.001095
519.00,-0.001065
518.00,-0.001567
517.00,-0.001375
516.00,-0.000700
515.00,-0.001063
514.00,-0.001393
513.00,-0.000749
512.00,-0.001014
511.00,-0.000798
510.00,-0.000383
509.00,-0.001398
508.00,-0.000631
507.00,-0.001506
506.00,-0.000261
505.00,-0.000489
504.00,-0.000789
503.00,-0.000054
502.00,-0.000959
501.00,-0.000965
500.00,-0.000529
499.00,0.000031
498.00,0.000063
497.00,-0.000513
496.00,0.000066
495.00,0.000273
494.00,-0.000220
493.00,0.000300
492.00,0.000141
491.00,-0.000027
490.00,0.000231
489.00,0.000015
488.00,0.000103
487.00,0.000211
486.00,0.000218
485.00,0.000401
484.00,0.000667
483.00,0.000402
482.00,0.000456
481.00,0.000825
480.00,0.000715
479.00,0.000552
478.00,0.000931
477.00,0.000779
476.00,0.001240
475.00,0.000917
474.00,0.000975
473.00,0.001415
472.00,0.000902
471.00,0.000855
470.00,0.001174
469.00,0.001231
468.00,0.001239
467.00,0.001272
466.00,0.001526
465.00,0.001585
464.00,0.001632
463.00,0.001591
462.00,0.002089
461.00,0.001890
460.00,0.001720
459.00,0.001897
458.00,0.001933
457.00,0.001547
456.00,0.002013
455.00,0.002394
454.00,0.002057
453.00,0.002427
452.00,0.002143
451.00,0.002277
450.00,0.001993
449.00,0.002009
448.00,0.002546
447.00,0.002105
446.00,0.002175
445.00,0.002503
444.00,0.002578
443.00,0.002210
442.00,0.002807
441.00,0.002556
440.00,0.002600
439.00,0.002859
438.00,0.002570
437.00,0.002538
436.00,0.002319
435.00,0.003068
434.00,0.002951
433.00,0.003042
432.00,0.003125
431.00,0.003120
430.00,0.003082
429.00,0.003208
428.00,0.003047
427.00,0.003273
426.00,0.003403
425.00,0.003333
424.00,0.003479
423.00,0.003592
422.00,0.003806
421.00,0.003547
420.00,0.003674
419.00,0.003695
418.00,0.003967
417.00,0.003961
416.00,0.004057
415.00,0.004237
414.00,0.003764
413.00,0.004024
412.00,0.004646
411.00,0.003540
410.00,0.003913
409.00,0.004314
408.00,0.004801
407.00,0.004846
406.00,0.004082
405.00,0.005153
404.00,0.004448
403.00,0.005158
402.00,0.005210
401.00,0.005440
400.00,0.004573
399.00,0.004878
398.00,0.004755
397.00,0.005213
396.00,0.005115
395.00,0.005442
394.00,0.005520
393.00,0.005803
392.00,0.005802
391.00,0.005531
390.00,0.005796
389.00,0.005421
388.00,0.005476
387.00,0.005491
386.00,0.006287
385.00,0.005631
384.00,0.005550
383.00,0.006066
382.00,0.005190
381.00,0.005881
380.00,0.006894
379.00,0.006077
378.00,0.006256
377.00,0.006826
376.00,0.006693
375.00,0.005895
374.00,0.007882
373.00,0.007648
372.00,0.007135
371.00,0.007582
370.00,0.007912
369.00,0.008183
368.00,0.008630
367.00,0.007662
366.00,0.009063
365.00,0.009704
364.00,0.008329
363.00,0.008902
362.00,0.010671
361.00,0.009910
360.00,0.010543
359.00,0.010844
358.00,0.010698
357.00,0.010551
356.00,0.010175
355.00,0.011445
354.00,0.011302
353.00,0.011927
352.00,0.012255
351.00,0.012979
350.00,0.012074
349.00,0.014197
348.00,0.013269
347.00,0.013404
346.00,0.015317
345.00,0.014166
344.00,0.014792
343.00,0.015341
342.00,0.016986
341.00,0.015361
340.00,0.015924
339.00,0.016666
338.00,0.017872
337.00,0.018761
336.00,0.019696
335.00,0.018501
334.00,0.020301
333.00,0.021636
332.00,0.022270
331.00,0.023221
330.00,0.024140
329.00,0.024797
328.00,0.026865
327.00,0.026663
326.00,0.028012
325.00,0.029822
324.00,0.031334
323.00,0.030730
322.00,0.033192
321.00,0.035147
320.00,0.036045
319.00,0.038180
318.00,0.039057
317.00,0.041134
316.00,0.043633
315.00,0.046745
314.00,0.048011
313.00,0.051266
312.00,0.054790
311.00,0.058553
310.00,0.062329
309.00,0.066694
308.00,0.070006
307.00,0.074797
306.00,0.080155
305.00,0.084280
304.00,0.088940
303.00,0.094387
302.00,0.099706
301.00,0.104534
300.00,0.110510
299.00,0.115828
298.00,0.120721
297.00,0.125971
296.00,0.132039
295.00,0.137192
294.00,0.142489
293.00,0.147968
292.00,0.154695
291.00,0.159930
290.00,0.165346
289.00,0.174158
288.00,0.178324
287.00,0.185237
286.00,0.191887
285.00,0.199148
284.00,0.206506
283.00,0.214259
282.00,0.221812
281.00,0.230886
280.00,0.238592
279.00,0.248524
278.00,0.257825
277.00,0.267015
276.00,0.279872
275.00,0.290707
274.00,0.301583
273.00,0.314905
272.00,0.327211
271.00,0.338169
270.00,0.354367
269.00,0.369960
268.00,0.384239
267.00,0.401554
266.00,0.418171
265.00,0.436400
264.00,0.456142
263.00,0.473721
262.00,0.494806
261.00,0.516773
260.00,0.538350
259.00,0.561984
258.00,0.585158
257.00,0.612070
256.00,0.640073
255.00,0.668514
254.00,0.696261
253.00,0.728999
252.00,0.759554
251.00,0.788471
250.00,0.822658
249.00,0.855299
248.00,0.889173
247.00,0.926830
246.00,0.954378
245.00,0.986021
244.00,1.020962
243.00,1.052800
242.00,1.085620
241.00,1.118958
240.00,1.147851
239.00,1.176151
238.00,1.210095
237.00,1.237767
236.00,1.272941
235.00,1.303017
234.00,1.332069
233.00,1.362800
232.00,1.397239
231.00,1.430367
230.00,1.466832
229.00,1.507111
228.00,1.540292
227.00,1.580451
226.00,1.622874
225.00,1.661504
224.00,1.713801
223.00,1.765785
222.00,1.817379
221.00,1.877501
220.00,1.943774
219.00,2.007231
218.00,2.086138
217.00,2.177064
216.00,2.254585
215.00,2.373269
214.00,2.465194
213.00,2.581116
212.00,2.681971
211.00,2.758194
210.00,2.829315
209.00,3.015158
208.00,3.090693
207.00,3.173891
206.00,3.096422
205.00,3.261135
204.00,3.362061
203.00,3.303375
202.00,3.530527
201.00,3.086163
200.00,2.972978
199.00,2.849640
198.00,3.202025
197.00,3.450185
196.00,3.166540
195.00,3.214729
194.00,2.901962
193.00,3.116842
192.00,2.824154
191.00,2.725306
190.00,2.612011


Sample1, Cycle 19
5/15/2022 6:45:00 PM
Wavelength (nm),Absorbance
700.00,-0.002096
699.00,-0.002804
698.00,-0.003364
697.00,-0.000986
696.00,-0.002091
695.00,-0.002821
694.00,-0.003193
693.00,-0.002918
692.00,-0.002087
691.00,-0.002553
690.00,-0.003554
689.00,-0.003071
688.00,-0.003789
687.00,-0.002823
686.00,-0.001352
685.00,-0.002102
684.00,-0.002236
683.00,-0.002059
682.00,-0.002748
681.00,-0.002390
680.00,-0.001867
679.00,-0.002877
678.00,-0.001923
677.00,-0.002697
676.00,-0.002351
675.00,-0.001425
674.00,-0.002467
673.00,-0.001829
672.00,-0.002384
671.00,-0.002817
670.00,-0.002481
669.00,-0.001410
668.00,-0.002771
667.00,-0.002401
666.00,-0.003121
665.00,-0.002908
664.00,-0.002225
663.00,-0.002224
662.00,-0.001879
661.00,-0.001670
660.00,-0.002883
659.00,-0.001886
658.00,-0.001587
657.00,-0.002365
656.00,-0.002934
655.00,-0.002630
654.00,-0.003267
653.00,-0.002057
652.00,-0.002987
651.00,-0.002326
650.00,-0.002008
649.00,-0.002959
648.00,-0.001705
647.00,-0.002781
646.00,-0.002619
645.00,-0.001050
644.00,-0.002894
643.00,-0.002178
642.00,-0.002916
641.00,-0.001264
640.00,-0.002600
639.00,-0.001158
638.00,-0.002566
637.00,-0.003059
636.00,-0.001736
635.00,-0.003114
634.00,-0.002532
633.00,-0.001513
632.00,-0.002171
631.00,-0.002555
630.00,-0.001849
629.00,-0.002523
628.00,-0.003182
627.00,-0.001717
626.00,-0.002538
625.00,-0.002570
624.00,-0.003264
623.00,-0.002330
622.00,-0.002259
621.00,-0.002555
620.00,-0.002623
619.00,-0.001789
618.00,-0.002959
617.00,-0.001765
616.00,-0.002214
615.00,-0.002338
614.00,-0.002281
613.00,-0.002861
612.00,-0.002653
611.00,-0.002838
610.00,-0.002577
609.00,-0.002654
608.00,-0.001656
607.00,-0.001959
606.00,-0.001917
605.00,-0.002587
604.00,-0.002074
603.00,-0.001663
602.00,-0.001740
601.00,-0.002864
600.00,-0.003112
599.00,-0.001441
598.00,-0.002542
597.00,-0.002230
596.00,-0.002871
595.00,-0.003068
594.00,-0.002165
593.00,-0.002370
592.00,-0.001277
591.00,-0.002728
590.00,-0.002732
589.00,-0.002399
588.00,-0.002046
587.00,-0.002305
586.00,-0.002079
585.00,-0.002455
584.00,-0.001636
583.00,-0.002985
582.00,-0.001825
581.00,-0.002095
580.00,-0.002519
579.00,-0.001334
578.00,-0.002045
577.00,-0.001961
576.00,-0.002232
575.00,-0.002064
574.00,-0.002298
573.00,-0.001417
572.00,-0.002084
571.00,-0.002017
570.00,-0.001132
569.00,-0.001365
568.00,-0.001585
567.00,-0.001367
566.00,-0.002778
565.00,-0.002076
564.00,-0.002165
563.00,-0.001378
562.00,-0.001434
561.00,-0.000782
560.00,-0.002145
559.00,-0.001619
558.00,-0.001079
557.00,-0.001219
556.00,-0.001147
555.00,-0.000776
554.00,-0.000556
553.00,-0.000666
552.00,-0.001455
551.00,-0.001653
550.00,-0.001008
549.00,-0.000162
548.00,-0.000717
547.00,-0.000866
546.00,-0.000540
545.00,-0.000482
544.00,-0.000443
543.00,-0.000655
542.00,-0.000386
541.00,-0.000263
540.00,-0.000631
539.00,0.000386
538.00,-0.000311
537.00,-0.000228
536.00,0.000188
535.00,0.000249
534.00,-0.000134
533.00,0.000279
532.00,0.000661
531.00,0.000469
530.00,0.000728
529.00,0.000694
528.00,0.001075
527.00,0.000735
526.00,0.000998
525.00,0.001141
524.00,0.000628
523.00,0.001429
522.00,0.001472
521.00,0.001696
520.00,0.001280
519.00,0.001845
518.00,0.001991
517.00,0.001773
516.00,0.002654
515.00,0.002008
514.00,0.002207
513.00,0.002443
512.00,0.002670
511.00,0.003087
510.00,0.003085
509.00,0.003283
508.00,0.003136
507.00,0.002662
506.00,0.002916
505.00,0.003719
504.00,0.003609
